sample,Sex,Mission Length Weeks,Diet,Group
GC2_22_543974,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_980912,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_636250,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_569257,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_828518,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_463831,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_291983,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_249837,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_56633,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_390092,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_913781,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_458247,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_675366,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_557321,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_501358,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_227084,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_365401,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_375846,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_273551,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_108138,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_428273,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_506979,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_809923,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_966071,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_719321,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_882338,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_125035,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_974920,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_584269,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_844517,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_340554,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_513850,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_889728,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_387072,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_437653,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_211730,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_373152,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_839303,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_442024,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_189343,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_776909,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_887264,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_363417,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_595018,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_336081,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_885853,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_19300,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_241636,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_578081,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_991997,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_808953,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_237305,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_471489,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_696057,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_590798,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_195791,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_158491,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_749044,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_107920,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_459047,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_331533,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_111406,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_278181,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_5392,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_22974,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_670809,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_117672,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_621779,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_151303,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_469170,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_893698,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_339592,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_45560,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_735795,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_422515,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_909560,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_897505,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_968878,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_911493,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_175324,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_688295,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_356198,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_285474,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_170163,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_633929,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_426499,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_454594,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_130221,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_485586,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_794382,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_8032,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_402291,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_895354,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_449430,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_805071,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_576545,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_857650,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_599105,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_482568,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_964184,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_480147,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_993433,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_593900,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_677985,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_22513,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_819626,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_773692,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_56992,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_390838,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_272679,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_762717,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_872676,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_293193,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_20439,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_583445,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_131338,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_444235,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_447758,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_75677,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_760428,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_304177,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_573696,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC19_22_658437,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC2_22_647687,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC20_22_877953,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
GC9_25_554556,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_868194,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_153699,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_465793,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_496719,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_611711,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_786394,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_303322,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_904047,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_955404,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_293795,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_263014,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_446942,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_765568,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_382863,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_873914,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_766433,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_60917,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_31456,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_942826,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_719139,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_379084,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_897930,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_427902,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_520079,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_201290,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_717287,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_382523,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_444666,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_593764,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_871589,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_499447,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_525864,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_531294,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_586877,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_113759,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_236320,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_695810,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_606459,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_79145,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_133479,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_244518,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_426619,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_327619,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_89699,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_555173,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_505476,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_395456,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_6303,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_226320,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_544143,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_385195,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_73631,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_839689,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_297521,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_392010,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_963297,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_19693,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_67918,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_495374,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_52835,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_608374,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_191703,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_737328,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_358790,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_217649,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_83346,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_607145,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_355440,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_162308,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_814466,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_460392,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_6948,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_13394,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_17422,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_479200,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_984591,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_723093,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_599296,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_833135,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_753461,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_172804,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_390798,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_606552,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_726984,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_598375,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_647491,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_991534,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_622144,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_853563,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_748170,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_282111,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_960786,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_945935,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_548805,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_929342,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_671082,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_934469,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_500711,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_143829,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_703794,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_798011,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_472211,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_31608,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_809005,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_109214,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_688567,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_115806,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_366088,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_32042,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_405867,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_191904,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_541624,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_611532,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_349139,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_573797,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_356612,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_764382,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_636277,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_226296,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_732546,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_554469,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_977660,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_962005,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_855684,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
Viv10_25_974781,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
GC9_25_195690,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Ground Control
Viv1_25_121163,male,10,Nutrient Upgraded Rodent Food Bar (NuRFB),Vivarium Control
